footfall,tempMode,AQ,USS,CS,VOC,RP,IP,Temperature
0.008630136986301369,0.0,0.8333333333333334,0.33333333333333337,0.16666666666666666,0.0,0.8194444444444444,0.16666666666666666,0.4347826086956522
0.01506849315068493,0.0,0.5,0.0,0.8333333333333334,0.16666666666666666,0.06944444444444442,0.33333333333333337,0.4347826086956522
0.002191780821917808,1.0,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.13888888888888884,0.33333333333333337,0.4347826086956522
0.0136986301369863,0.42857142857142855,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333333,0.27777777777777773,0.6666666666666666,0.4347826086956522
0.9999999999999999,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.8333333333333334,0.16666666666666666,0.0,0.5,0.4347826086956522
0.003013698630136986,0.2857142857142857,0.5,0.16666666666666666,0.9999999999999999,0.16666666666666666,0.18055555555555552,0.6666666666666666,0.4347826086956522
0.009726027397260273,0.42857142857142855,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333333,0.6944444444444444,0.33333333333333337,0.4347826086956522
0.1232876712328767,0.5714285714285714,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.8888888888888888,0.33333333333333337,0.4347826086956522
0.004794520547945205,1.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.7916666666666667,0.16666666666666666,0.4347826086956522
0.000273972602739726,1.0,0.9999999999999999,0.0,0.16666666666666666,0.0,0.5972222222222221,0.16666666666666666,0.4347826086956522
0.01136986301369863,0.2857142857142857,0.33333333333333337,0.33333333333333337,0.8333333333333334,0.0,0.3888888888888889,0.9999999999999999,0.4347826086956522
0.05068493150684931,0.7142857142857142,0.8333333333333334,0.9999999999999999,0.5,0.0,0.2222222222222222,0.33333333333333337,0.4347826086956522
0.001643835616438356,0.0,0.5,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.055555555555555525,0.33333333333333337,0.4347826086956522
0.05068493150684931,1.0,0.5,0.5,0.0,0.16666666666666666,0.8333333333333333,0.5,0.4347826086956522
0.0136986301369863,1.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333333,0.625,0.6666666666666666,0.4347826086956522
0.06438356164383562,1.0,0.8333333333333334,0.16666666666666666,0.5,0.8333333333333333,0.7083333333333333,0.5,0.4347826086956522
0.003013698630136986,1.0,0.8333333333333334,0.0,0.8333333333333334,1.0,0.9444444444444444,0.6666666666666666,0.4347826086956522
0.3835616438356164,0.0,0.33333333333333337,0.8333333333333334,0.0,0.0,0.12499999999999994,0.16666666666666666,0.4782608695652174
0.0064383561643835616,0.7142857142857142,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.16666666666666666,0.5416666666666665,0.33333333333333337,0.4782608695652174
0.1232876712328767,0.7142857142857142,0.5,0.5,0.8333333333333334,0.16666666666666666,0.9166666666666667,0.16666666666666666,0.4782608695652174
0.04520547945205479,1.0,0.33333333333333337,0.8333333333333334,0.5,0.0,0.5972222222222221,0.33333333333333337,0.4782608695652174
0.011506849315068492,0.0,0.33333333333333337,0.16666666666666666,0.9999999999999999,0.16666666666666666,0.09722222222222221,0.8333333333333334,0.4782608695652174
0.0,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.12499999999999994,0.33333333333333337,0.4782608695652174
0.004520547945205479,0.42857142857142855,0.8333333333333334,0.0,0.9999999999999999,1.0,0.9583333333333333,0.16666666666666666,0.4782608695652174
0.007260273972602739,1.0,0.16666666666666666,0.33333333333333337,0.8333333333333334,0.0,0.5277777777777777,0.8333333333333334,0.4782608695652174
0.001095890410958904,1.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.8194444444444444,0.33333333333333337,0.4782608695652174
0.000273972602739726,1.0,0.5,0.5,0.16666666666666666,0.0,0.5138888888888888,0.33333333333333337,0.4782608695652174
0.0,0.0,0.5,0.8333333333333334,0.33333333333333337,0.5,0.37499999999999994,0.6666666666666666,0.4782608695652174
0.0,0.2857142857142857,0.5,0.5,0.33333333333333337,0.8333333333333333,0.013888888888888895,0.33333333333333337,0.4782608695652174
0.0,0.0,0.6666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.06944444444444442,0.5,0.4782608695652174
0.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.7361111111111112,0.5,0.4782608695652174
0.002054794520547945,1.0,0.16666666666666666,0.5,0.9999999999999999,0.16666666666666666,0.44444444444444436,0.5,0.4782608695652174
0.1232876712328767,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666,1.0,0.20833333333333331,0.8333333333333334,0.4782608695652174
0.00410958904109589,0.2857142857142857,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.027777777777777735,0.5,0.4782608695652174
0.0,1.0,0.5,0.5,0.8333333333333334,0.3333333333333333,0.7638888888888888,0.9999999999999999,0.4782608695652174
0.02328767123287671,0.42857142857142855,0.5,0.5,0.8333333333333334,0.16666666666666666,0.40277777777777773,0.0,0.4782608695652174
0.1232876712328767,0.2857142857142857,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.8333333333333333,0.12499999999999994,0.33333333333333337,0.4782608695652174
0.0,0.8571428571428571,0.9999999999999999,0.0,0.9999999999999999,0.8333333333333333,0.2638888888888889,0.16666666666666666,0.4782608695652174
0.2191780821917808,1.0,0.5,0.8333333333333334,0.0,0.0,0.7083333333333333,0.33333333333333337,0.4782608695652174
0.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.7361111111111112,0.16666666666666666,0.4782608695652174
0.3835616438356164,0.0,0.5,0.6666666666666666,0.8333333333333334,0.0,0.3055555555555555,0.33333333333333337,0.4782608695652174
0.01506849315068493,0.7142857142857142,0.33333333333333337,0.5,0.6666666666666666,0.16666666666666666,0.4305555555555555,0.9999999999999999,0.4782608695652174
0.000136986301369863,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.75,0.33333333333333337,0.4782608695652174
0.000410958904109589,0.7142857142857142,0.6666666666666666,0.16666666666666666,0.5,0.0,0.8333333333333333,0.8333333333333334,0.4782608695652174
0.0,0.5714285714285714,0.6666666666666666,0.0,0.5,0.8333333333333333,0.7916666666666667,0.16666666666666666,0.4782608695652174
0.003013698630136986,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.8333333333333333,0.5972222222222221,0.6666666666666666,0.4782608695652174
